job_id,date_posted,source,company,title,category,raw_category,seniority,location,job_type,skills,tags_raw,salary_min_usd,salary_max_usd,salary_mid_usd,demand_index,scarcity_score,time_to_fill_days_proxy,application_volume_proxy,source_url,description_preview
raw-0078,2026-04-27,The Muse API,Bank of America,Enterprise Lending Officer - Newport Beach,Cybersecurity & IT,Administration and Office,Mid-level,"Newport Beach, CA",Mid Level,Risk Management; Cybersecurity; Sales,Administration and Office,63606.0,92254.0,76750.0,72.6,57.7,42.7,121,https://www.themuse.com/jobs/bankofamerica/enterprise-lending-officer-newport-beach-7ec1a3,Job Description: Responsibilities: Provides exceptional client care by providing advice-oriented solutions with Consumer Lending and Core Banking products. Identifies opportunities through conversations with clients to r
raw-0079,2026-04-27,The Muse API,Bank of America,Senior Banker,Cybersecurity & IT,Account Management,Senior/Lead,"Seattle, WA",Senior Level,Cybersecurity; Sales,Account Management,76373.0,113503.0,94867.0,84.5,55.7,41.1,126,https://www.themuse.com/jobs/bankofamerica/senior-banker-29b31a,"Job Description: At Bank of America, we are guided by a common purpose to help make financial lives better through the power of every connection. We do this by driving Responsible Growth and delivering for our clients, t"
raw-0080,2026-04-17,The Muse API,Equity Lifestyle Properties,Ranger,Cybersecurity & IT,Unknown,Mid-level,"Manheim, PA",Mid Level,Customer Service; Cybersecurity; Security; React,Unknown,68509.0,101753.0,84556.0,62.6,66.7,39.7,117,https://www.themuse.com/jobs/equitylifestyleproperties/ranger-f3b29a,"With a culture of recognition and reputation for excellence, ELS is the ideal organization in which to develop a long and successful career! ELS is hiring for the position of Ranger in Manheim, Pennsylvania. What you'll "
raw-0081,2025-03-09,The Muse API,Thrive Skilled Pediatric Care LLC,Pediatric Home Care RN LVN,Cybersecurity & IT,Unspecified,Mid-level,"San Antonio, TX",Mid Level,Cybersecurity,,57302.0,83744.0,70228.0,78.0,48.2,31.3,110,https://www.themuse.com/jobs/thriveskilledpediatriccarellc/pediatric-home-care-rn-lvn-aac35a,"Weekly pay and up to 80 hours of PTO per year! Thrive Skilled Pediatric Care, one of the leading providers of skilled pediatric home care, is seeking a nurse for a client in San Antonio, TX. Apply today, and one of our r"
raw-0082,1970-01-01,Arbeitnow API,cigus GmbH,Senior Software Engineer Modernisierung MATLAB-Legacy-System (m/w/d),Software & Engineering,Engineering,Senior/Lead,Oberkochen,Full-time fixed-term; experienced,Python; JavaScript; API; Cloud,Engineering; master's degree,101421.0,139387.0,119453.0,31.8,66.2,48.8,98,https://www.arbeitnow.com/jobs/companies/cigus-gmbh/senior-software-engineer-modernisierung-matlab-legacy-system-oberkochen-205117,"Hochtechnologie und Innovation... …aktiv mitgestalten und vorantreiben – für diese Position suchen wir eine engagierte Persönlichkeit (m/w/d), die mit Ideenreichtum, Verantwortungsbewusstsein und fachlicher Kompetenz übe"
raw-0083,1970-01-01,Arbeitnow API,cigus GmbH,Physiker / Naturwissenschaftler als Prozessentwickler (m/w/d),Software & Engineering,Engineering,Mid-level,Oberkochen,Full-time fixed-term; experienced,Python; JavaScript; API; Cloud,Engineering; master's degree,77210.0,117673.0,97259.0,31.8,65.4,39.3,113,https://www.arbeitnow.com/jobs/companies/cigus-gmbh/physiker-naturwissenschaftler-als-prozessentwickler-oberkochen-199533,"Hochtechnologie und Innovation... …aktiv mitgestalten und vorantreiben – für diese Position suchen wir eine engagierte Persönlichkeit (m/w/d), die mit Ideenreichtum, Verantwortungsbewusstsein und fachlicher Kompetenz übe"
raw-0084,1970-01-01,Arbeitnow API,Adam Matheis GmbH & Co. KG,Senior International Sales Manager (Wholesale) (m/w/d),Cybersecurity & IT,Management,Internship/Student,Munich,,Cybersecurity; Sales,Management; Team Leader,38997.0,56487.0,47205.0,53.3,52.3,40.5,115,https://www.arbeitnow.com/jobs/companies/adam-matheis-gmbh-co-kg/senior-international-sales-manager-wholesale-munich-278617,"Senior International Sales Manager (Wholesale) (m/w/d) Festanstellung | Vollzeit | München (Hybrid) Um was geht’s? Du willst nicht nur bestehende Accounts betreuen, sondern aktiv internationale Märkte aufbauen und weiter"
raw-0085,1970-01-01,Arbeitnow API,path digital,Senior Web & UI Designer (m/f/d),Software & Engineering,Graphic Arts and Communication Design,Senior/Lead,Bad Kreuznach,professional / experienced,Graphic Design; Design; Motion Design; Startup; Cloud; Figma; UI/UX; SaaS; AI; UX Research,Graphic Arts and Communication Design,102227.0,152727.0,127415.0,21.7,52.9,39.4,97,https://www.arbeitnow.com/jobs/companies/path-digital/senior-web-ui-designer-bad-kreuznach-388457,"At path digital, we create high-end websites, landing pages, and digital experiences for ambitious B2B SaaS companies. Our work sits at the intersection of strategy, design, branding, AI, and Webflow development. We are "
raw-0086,1970-01-01,Arbeitnow API,Krea-M,OF Chat-Moderator/-in und Sales Rep (m/w/d),Cybersecurity & IT,Remote,Unspecified,Friedrichshafen,Freelance,Cybersecurity; Sales; Chat Support,Remote; Marketing and Communication,63832.0,98572.0,80497.0,39.4,57.6,38.4,95,https://www.arbeitnow.com/jobs/companies/krea-m/of-chat-moderator-in-und-sales-rep-friedrichshafen-497021,"Bist du bereit, deine Kommunikationsfähigkeiten auf das nächste Level zu bringen? Bei Krea-M, einem kleinen, aber dynamisch wachsenden Unternehmen im Bereich Marketing Services, suchen wir einen engagierten Chat-Moderato"
raw-0087,1970-01-01,Arbeitnow API,CAPULET Jewelry,"Senior Performance Marketing & Growth Manager (m/w/d) -  Meta & Google, E-Commerce",Software & Engineering,Remote,Senior/Lead,Munich,,Performance Marketing; Shopify; API,Remote; Marketing and Communication,103873.0,150294.0,127044.0,21.7,50.5,42.8,123,https://www.arbeitnow.com/jobs/companies/capulet-jewelry/senior-performance-marketing-growth-manager-meta-google-e-commerce-munich-380619,Über CAPULET CAPULET ist eine unabhängige Luxus Schmuckmarke aus Deutschland. Mit Headquarter in München und weiteren Werkstätten in Pforzheim und Berlin. Seit über 15 Jahren stehen wir für hochwertigen handgefertigten S
raw-0088,1970-01-01,Arbeitnow API,Bolt Technology,Senior Design System Engineer,Software & Engineering,Unspecified,Senior/Lead,"Berlin, Germany",,Android; Roadmapping; Design; React; Figma; iOS,,103566.0,147010.0,123936.0,16.7,39.9,34.1,153,https://www.arbeitnow.com/jobs/companies/bolt-technology/senior-design-system-engineer-berlin-492824,<gh-intro> <text> We're looking for a Senior Design System Engineer to take ownership of the technical architecture of our multi-platform design system. You'll work directly with design system designers and platform engi
raw-0089,1970-01-01,Arbeitnow API,SumUp,Senior Analytics Engineer - Risk Analytics,Data & AI,Unspecified,Senior/Lead,"Berlin, Germany",,Backend; Cloud; Risk Management; SQL; Git; AI,,85432.0,125852.0,106656.0,25.9,63.8,43.8,84,https://www.arbeitnow.com/jobs/companies/sumup/senior-analytics-engineer-risk-analytics-berlin-100896,"About the Risk Analytics Team: SumUp is looking for a Senior Analytics Engineer to join the Risk Analytics Team within the Risk & Compliance Tribe. This is a high-impact, technically demanding role where you will help en"
raw-0090,1970-01-01,Arbeitnow API,pathway solutions gmbh,Shopify Backend Developer / API / Java / GraphQL - (Spring Boot 3) (GCP / Azure / AWS) - remote in EU,Software & Engineering,Remote,Unspecified,Hamburg,,Accounting; Backend; Testing; Shopify; Design; Excel; Azure; Cloud; Agile; API; Java; SaaS,Remote; IT,72692.0,107650.0,91346.0,22.7,62.0,39.1,92,https://www.arbeitnow.com/jobs/companies/pathway-solutions-gmbh/shopify-backend-developer-api-java-graphql-spring-boot-3-gcp-azure-aws-remote-in-eu-hamburg-440589,"At Pathway Solutions GmbH , we're on a mission to automate accounting for E-Commerce and SaaS companies. Our goal is to free 10,000 entrepreneurs from the burden of manual bookkeeping so they can focus on what they do be"
raw-0091,1970-01-01,Arbeitnow API,Linkster GmbH,Junior (m/w/d) Customer Success & Client Onboarding,Cybersecurity & IT,Remote,Entry-level,Hamburg,berufseinstieg,Cybersecurity; Onboarding; Cloud; SaaS; CRM,Remote; Marketing and Communication,49158.0,70562.0,57982.0,35.9,54.2,33.5,109,https://www.arbeitnow.com/jobs/companies/linkster-gmbh/junior-customer-success-client-onboarding-hamburg-234300,"Du suchst den Start-up-Vibe, aber Berlin ist nicht dein Ding? Du willst dort unterstützen, wo du am meisten Impact liefern kannst – statt in starren Strukturen tagein und tagaus dieselben Aufgaben zu machen? Du hast Lust"
raw-0092,1970-01-01,Arbeitnow API,CONCAPE,"Produktionsteamleiter SMD | (m/w/d) 100 % | Raum Bodensee, Deutschland",Software & Engineering,Engineering,Unspecified,Nuremberg,,Python; JavaScript; API; Cloud,Engineering,72297.0,104543.0,87573.0,31.8,60.6,43.8,87,https://www.arbeitnow.com/jobs/companies/concape/produktionsteamleiter-smd-100-raum-bodensee-deutschland-nuremberg-2702,"Du kennst SMD-Produktion nicht aus dem Lehrbuch, sondern von der Linie. Für einen der führenden Industrietechnologiekonzerne Europas suchen wir eine Teamleitung SMD-Produktion am Standort Bodensee. Eine Rolle, in der du "
raw-0093,1970-01-01,Arbeitnow API,CONCAPE,"Produktionsteamleiter SMD | (m/w/d) 100 % | Raum Bodensee, Deutschland",Cybersecurity & IT,Management,Unspecified,Munich,,Cybersecurity,Management; Team Leader,65725.0,95039.0,79612.0,78.0,49.6,31.5,98,https://www.arbeitnow.com/jobs/companies/concape/produktionsteamleiter-smd-100-raum-bodensee-deutschland-munich-278689,"Du kennst SMD-Produktion nicht aus dem Lehrbuch, sondern von der Linie. Für einen der führenden Industrietechnologiekonzerne Europas suchen wir eine Teamleitung SMD-Produktion am Standort Bodensee. Eine Rolle, in der du "
raw-0094,1970-01-01,Arbeitnow API,Akademie für Familiencoaching GmbH,Operations Manager (m/w/d) - mit Ziel COO,Cybersecurity & IT,Management,Entry-level,Landsberg am Lech,berufseinstieg,Cybersecurity; REST,Management; Team Leader,50462.0,72924.0,62696.0,48.1,46.2,35.1,117,https://www.arbeitnow.com/jobs/companies/akademie-fur-familiencoaching-gmbh/operations-manager-mit-ziel-coo-landsberg-am-lech-303225,"Du arbeitest direkt mit der Gründerin der Akademie für Familiencoaching zusammen und übernimmst Schritt für Schritt Verantwortung für operative Themen, Prozesse und Teamsteuerung. Dein Ziel ist es, innerhalb von 12–24 Mo"
raw-0095,1970-01-01,Arbeitnow API,CONCAPE,"HV Cable Jointing Team Lead - Laboratory & Field Operations (a)| Region: Zurich, Switzerland",Software & Engineering,Management,Senior/Lead,Cologne,manager,Project Management; Testing,Management; Team Leader,84828.0,126044.0,106877.0,21.1,56.0,38.4,111,https://www.arbeitnow.com/jobs/companies/concape/hv-cable-jointing-team-lead-laboratory-field-operations-a-region-zurich-switzerland-cologne-147654,"You are the technical backbone of HV cable jointing operations, in the lab and in the field. You lead a team of jointers, coordinate high-voltage cable installations and testing up to 500 kV, and ensure every jointing ac"
raw-0096,1970-01-01,Arbeitnow API,sync.blue® GmbH,Senior Python Developer - Django (m/w/d),Software & Engineering,Remote,Senior/Lead,Haltern am See,berufserfahren,Kubernetes; Security; Python; Docker; CI/CD; API; REST; SaaS,Remote; Software Development,88555.0,124049.0,104671.0,22.3,85.3,50.7,52,https://www.arbeitnow.com/jobs/companies/syncblue-gmbh/senior-python-developer-django-haltern-am-see-16238,"Du arbeitest strukturiert, behältst auch in komplexen Situationen den Überblick und hast Freude daran, Software gründlich zu prüfen, zu testen und zuverlässig zu deployen? Dann passt du perfekt zu uns. Wir suchen einen S"
raw-0097,1970-01-01,Arbeitnow API,CONCAPE,"Product Line Manager Defense Applications (a) | Region: Lausanne, Switzerland",Software & Engineering,Engineering,Senior/Lead,Augsburg,,Product Management; Project Management; Roadmapping; Sales,Engineering,91220.0,133564.0,113685.0,18.6,52.3,40.4,102,https://www.arbeitnow.com/jobs/companies/concape/product-line-manager-defense-applications-a-region-lausanne-switzerland-augsburg-48930,"You take end-to-end ownership of a dedicated product portfolio in the defense segment, from strategic positioning to market execution. At the interface of engineering, commercial strategy, and key account management, you"
raw-0098,1970-01-01,Arbeitnow API,Companion Group Ltd,Senior Game Engineer,Software & Engineering,Information technology,Senior/Lead,Remote,Full-time permanent; experienced,JavaScript; Backend; Python; Go; Azure; Cloud; AWS; GCP; C++; AI,Information technology; professional,105939.0,157593.0,133143.0,23.1,97.5,62.2,68,https://www.arbeitnow.com/jobs/companies/companion-group-ltd/remote-senior-game-engineer-379845,"Companion Group is a AAA co-development gaming studio with a globally distributed and fully remote setup, renowned for its adeptness in overcoming the most intricate challenges in multiplayer game development. Our reputa"
raw-0099,1970-01-01,Arbeitnow API,clockin GmbH,Senior GTM Strategy Manager (all genders),Cybersecurity & IT,Consulting,Senior/Lead,Münster,Full-time permanent; experienced,Cybersecurity; Stakeholder Management; Sales; SaaS,Consulting; bachelor's degree,93805.0,143520.0,117672.0,35.4,63.5,43.4,108,https://www.arbeitnow.com/jobs/companies/clockin-gmbh/senior-gtm-strategy-manager-all-genders-munster-346718,"Du bist das verbindende Glied zwischen Product, Marketing, Sales und Customer Success, arbeitest direkt mit dem C-Level und sorgst dafür, dass unsere wichtigsten Releases mit vollem Impact ankommen. Über 8.000 kleine Unt"
raw-0100,1970-01-01,Arbeitnow API,Kaufmann & Kaufmann Steuerberater Partnerschaft mbB,Kanzleimanager (m/w/d),Software & Engineering,Administration,Senior/Lead,Biberach,,Python; JavaScript; API; Cloud,Administration,95134.0,137094.0,116392.0,31.8,75.7,51.8,89,https://www.arbeitnow.com/jobs/companies/kaufmann-kaufmann-steuerberater-partnerschaft-mbb/kanzleimanager-biberach-469177,"Wir stellen uns dir vor. Eine Kanzlei, vielschichtige Leistungsbereiche und über 40 Teammitglieder - was wie eine klassische mittelständische Steuerberatungs- und Rechtsanwaltsgesellschaft klingen mag, ist bei genauerem "
raw-0101,1970-01-01,Arbeitnow API,Kaufmann & Kaufmann Steuerberater Partnerschaft mbB,Kanzleimanager (m/w/d),Software & Engineering,Administration,Senior/Lead,Kempten,,Python; JavaScript; API; Cloud,Administration,95134.0,137094.0,116392.0,31.8,75.7,50.0,70,https://www.arbeitnow.com/jobs/companies/kaufmann-kaufmann-steuerberater-partnerschaft-mbb/kanzleimanager-kempten-41597,"Wir stellen uns dir vor. Eine Kanzlei, vielschichtige Leistungsbereiche und über 40 Teammitglieder - was wie eine klassische mittelständische Steuerberatungs- und Rechtsanwaltsgesellschaft klingen mag, ist bei genauerem "
raw-0102,1970-01-01,Arbeitnow API,Actana Consulting Services GmbH,Projektmanager Data analytics / Data science (all gender),Data & AI,Engineering,Senior/Lead,Munich,,Data Analytics; Data Science; AI,Engineering,83348.0,120975.0,103697.0,21.7,49.3,40.4,110,https://www.arbeitnow.com/jobs/companies/actana-consulting-services-gmbh/projektmanager-data-analytics-data-science-all-gender-munich-309422,"Bist du bereit, als Projektmanager im Bereich Data Analytics und Data Science bei Actana Consulting Services GmbH durchzustarten? Unser Unternehmen ist bekannt für seine innovativen Lösungen und seinen Kunde-zentrierten "
raw-0103,1970-01-01,Arbeitnow API,Santos Grills GmbH,Werkstudent im Marketing (m/w/d),Cybersecurity & IT,Marketing and Communication,Internship/Student,Cologne,,Cybersecurity; Social Media; Content Strategy; Design; Cloud; HR,Marketing and Communication,33050.0,48987.0,41742.0,36.9,56.3,35.2,122,https://www.arbeitnow.com/jobs/companies/santos-grills-gmbh/werkstudent-im-marketing-cologne-212120,"SANTOS sucht Verstärkung! Totale BBQ-Leidenschaft und purer Spaß am Genießen: Dafür steht die SANTOS Grills GmbH schon seit 2005, seit 2021 auch als Teil der globalen ZWILLING-Familie. Wir sind absolut grillverrückt und "
raw-0104,1970-01-01,Arbeitnow API,Steadman & Chase,Cloud/ Senior Cloud Architect,Data & AI,System and Network Administration,Senior/Lead,Berlin,berufserfahren,Stakeholder Management; AI/ML; Azure; Cloud; CI/CD; Sales; AWS; GCP; AI,System and Network Administration,85468.0,121241.0,102946.0,22.6,88.3,52.3,52,https://www.arbeitnow.com/jobs/companies/steadman-chase/cloud-senior-cloud-architect-berlin-144224,"We are partnered with a global consultancy delivering large-scale cloud and platform transformations for enterprise organisations. This role is built for a senior technologist ready to combine architecture ownership, tea"
raw-0105,1970-01-01,Arbeitnow API,Cashlink Technologies GmbH,(Juinor) Manager Strategic Projects & Operations (m/f/d),Software & Engineering,Remote,Senior/Lead,Frankfurt am Main,berufserfahren,Project Management; Onboarding; Blockchain,Remote; Project Management,95092.0,141719.0,120144.0,18.7,39.3,32.9,148,https://www.arbeitnow.com/jobs/companies/cashlink-technologies-gmbh/juinor-manager-strategic-projects-operations-frankfurt-am-main-58977,Deine Aufgaben Du begleitest strategische Kundenprojekte von der ersten Beratung über das Projektmanagement bis hin zur erfolgreichen Durchführung von Proof of Concepts (POCs). Du verantwortest das Onboarding von Neukund
raw-0106,1970-01-01,Arbeitnow API,Nailscamp GmbH,Junior Social Media Manager Deutschland (m/w/d),Cybersecurity & IT,Marketing and Communication,Entry-level,Saarbrücken,berufseinstieg,Cybersecurity; Social Media; Content Strategy,Marketing and Communication,53127.0,78277.0,66029.0,42.4,58.3,39.0,100,https://www.arbeitnow.com/jobs/companies/nailscamp-gmbh/junior-social-media-manager-deutschland-saarbrucken-496290,"Nailscamp ist ein E-Commerce-Unternehmen für Nagelkosmetik. Du findest uns unter unseren Marken Proglow oder Ongle24 . Während Ongle24 zu den Marktführern in Frankreich und Belgien gehört, ist Proglow der „Rising Star“ u"
raw-0107,1970-01-01,Arbeitnow API,eder - Agentur für Produktkommunikation,Fachinformatiker (m/w/d),Cybersecurity & IT,System and Network Administration,Unspecified,Ostfildern,,Cybersecurity; Security; Content Strategy; Cloud,System and Network Administration,63863.0,91867.0,78438.0,42.2,74.9,45.1,76,https://www.arbeitnow.com/jobs/companies/eder-agentur-fur-produktkommunikation/fachinformatiker-ostfildern-11973,In der Agentur eder legen wir bereits seit über 50 Jahren den Fokus auf professionelle Produktkommunikation. Für internationale Kunden aus der Automobil- und Industriebranche erschaffen wir State-of-the-Art Kommunikation
raw-0108,1970-01-01,Arbeitnow API,SAVVY® Telematic Systems AG,Sales Account Executive (m/w/d),Software & Engineering,Management,Mid-level,Düsseldorf,berufserfahren,Sales; SaaS,Management; Team Leader,69277.0,101898.0,84259.0,24.6,42.5,35.5,127,https://www.arbeitnow.com/jobs/companies/savvy-telematic-systems-ag/sales-account-executive-dusseldorf-191926,Sales Account Executive (m/w/d) Industrial IoT | Telematik | SaaS | Rail & Chemical Logistics 📍 Schaffhausen (Schweiz) | Vollzeit | Europaweite Reisetätigkeit Warum diese Rolle interessant ist Du kennst den Markt für Tel
raw-0109,1970-01-01,Arbeitnow API,MY Humancapital GmbH,Software Tester Testautomatisierung (m/w/d),Software & Engineering,Software Development,Unspecified,Munich,,Onboarding,Software Development,67050.0,97488.0,83959.0,26.1,36.8,29.6,119,https://www.arbeitnow.com/jobs/companies/my-humancapital-gmbh/software-tester-testautomatisierung-munich-127117,Im Auftrag unseres Partnerunternehmens in München suchen wir Sie zum nächstmöglichen Zeitpunkt als „ Software Tester Testautomatisierung (m/w/d)“. Aufgaben Als Software Test Engineer (m/w/d) planen und entwickeln Sie str
raw-0110,1970-01-01,Arbeitnow API,Wavestone Germany AG,Senior Frontend-Entwickler Angular/TypeScript (Ref.Nr.: 46660),Software & Engineering,IT,Senior/Lead,Berlin,Freelance; berufserfahren,Kubernetes; TypeScript; Frontend; Backend; Java; .NET,IT,84599.0,126879.0,103548.0,17.8,71.6,47.7,72,https://www.arbeitnow.com/jobs/companies/wavestone-germany-ag/senior-frontend-entwickler-angular-typescript-refnr-46660-berlin-254880,"Wir suchen einen Senior Frontend-Entwickler für die Entwicklung eines zukunftsweisenden Gitter-Steuerungssystems. Die Rolle konzentriert sich auf die Erstellung komplexer, interaktiver Visualisierungen und Konfigurations"
raw-0111,1970-01-01,Arbeitnow API,Wavestone Germany AG,Senior Java Cloud Backend Engineer (m/f/d) (Ref.Nr.: 46659),Software & Engineering,Remote,Senior/Lead,Munich,Freelance; berufserfahren,Security; Backend; Design; Cloud; CI/CD; Sales; REST; Java; AWS; API,Remote; IT,83384.0,126834.0,105459.0,25.6,78.9,49.2,65,https://www.arbeitnow.com/jobs/companies/wavestone-germany-ag/senior-java-cloud-backend-engineer-refnr-46659-munich-21429,"We are looking for a Developer (Nearshore) to further develop a master data solution in the after-sales domain, focused on managing battery systems, vehicle references, and logistics data. The role is ideal for candidate"
raw-0112,1970-01-01,Arbeitnow API,Wavestone Germany AG,SAP CO Consultant (m/f/d) (Ref.Nr.: 46657),Cybersecurity & IT,Remote,Mid-level,Munich,Freelance; berufserfahren,Cybersecurity; Accounting; SAP,Remote; IT,70462.0,107378.0,89037.0,35.6,55.4,40.5,117,https://www.arbeitnow.com/jobs/companies/wavestone-germany-ag/sap-co-consultant-refnr-46657-munich-487419,We are looking for an experienced SAP CO consultant to support complex cost accounting processes and module integrations at locations in Romania or Poland. Key Facts Start: 04.05.2026 Dauer: Nicht bekannt Auslastung: 100
raw-0113,1970-01-01,Arbeitnow API,Shereen Patzelt,Werkstudent Vertrieb / Finanzberatung (m/w/d) – Praxis statt Theorie,Cybersecurity & IT,Finance,Internship/Student,Chemnitz,Full-time permanent; entry,Finance; Cybersecurity,Finance; high school or equivalent,36234.0,53734.0,43703.0,53.7,43.7,34.9,149,https://www.arbeitnow.com/jobs/companies/shereen-patzelt/werkstudent-vertrieb-finanzberatung-praxis-statt-theorie-chemnitz-149859,"Du willst neben dem Studium mehr als nur einen Nebenjob? Du willst verstehen, wie Vertrieb und Einkommen wirklich funktionieren? Deine Aufgaben Unterstützung im Vertrieb Teilnahme an Trainings Erste Kundenkontakte Vorber"
raw-0114,1970-01-01,Arbeitnow API,PolyTALENT GmbH,Fachinformatiker Anwendungsbetreuung & ERP-Systeme (m/w/d),Software & Engineering,Information technology,Entry-level,Saerbeck,Full-time permanent; entry,API; CRM; ERP,Information technology; vocational,59165.0,90315.0,74328.0,23.5,52.1,39.0,113,https://www.arbeitnow.com/jobs/companies/polytalent-gmbh/fachinformatiker-anwendungsbetreuung-erp-systeme-saerbeck-383740,PolyTALENT unterstützt ein stark wachsenden Partner in Saerbeck bei der Besetzung dieser verantwortungsvollen Position als Fachinformatiker für Anwendungsentwicklung (m/w/d) . Benefits Unbefristete Festanstellung in eine
raw-0115,1970-01-01,Arbeitnow API,ITconfig/all GmbH,IT-Rollout-/ Rechenzentrum-Techniker,Cybersecurity & IT,Helpdesk,Entry-level,Dresden,berufseinstieg,Cybersecurity,Helpdesk,46861.0,71648.0,58363.0,78.0,55.1,34.9,122,https://www.arbeitnow.com/jobs/companies/itconfigall-gmbh/it-rollout-rechenzentrum-techniker-dresden-79531,"Für ein groß angelegtes Hardware-Rollout-Projekt im Rechenzentrumsumfeld suchen wir mehrere IT-Techniker (m/w/d). Im Fokus stehen die Vorbereitung, der Transport sowie der fachgerechte Einbau von Server- und Storage-Syst"
raw-0116,1970-01-01,Arbeitnow API,Envidual,Business Analyst mit Schwerpunkt UX,Data & AI,Business Analyst,Mid-level,Munich,berufserfahren,Design; Agile; Figma; ERP; AI; UX Research,Business Analyst,69509.0,96654.0,82646.0,22.3,43.6,34.3,144,https://www.arbeitnow.com/jobs/companies/envidual/business-analyst-mit-schwerpunkt-ux-munich-352111,"Design trifft Code, Code trifft Impact: Wir bauen digitale Produkte, die die Zukunft gestalten. Wir sind ein IT-Dienstleister aus München, der sich auf individuelle Softwarelösungen für Unternehmen mit komplexen Struktur"
raw-0117,1970-01-01,Arbeitnow API,noris network AG,Teamleiter / Team Lead Linux Operations (m/w/d),Software & Engineering,Management,Senior/Lead,Nuremberg,teamleitung,Security; Cloud,Management; Team Leader,94912.0,138619.0,116294.0,31.4,65.5,48.8,82,https://www.arbeitnow.com/jobs/companies/noris-network-ag/teamleiter-team-lead-linux-operations-nuremberg-222921,"Die noris network AG steht für innovative, sichere und nachhaltige IT-Lösungen. Mit über 600 engagierten Mitarbeitenden entwickeln wir leistungsstarke Services in den Bereichen Cloud, Datacenter, Network & Security sowie"
raw-0118,1970-01-01,Arbeitnow API,24Industries,Technical Project Engineer UAV Systems,Software & Engineering,Project Management,Unspecified,Munich,,Project Management; Security,Project Management,58490.0,84812.0,71518.0,21.5,43.7,34.5,125,https://www.arbeitnow.com/jobs/companies/24industries/technical-project-engineer-uav-systems-munich-18021,"WHAT WE'RE LOOKING FOR An engineer who takes ownership. Not a coordinator, not a status reporter — someone who stays in the technical trenches and uses project management to accelerate execution. You own two things, end-"
raw-0119,1970-01-01,Arbeitnow API,PolyTALENT GmbH,Planer Elektrotechnik (m/w/d),Software & Engineering,IT,Mid-level,Emsdetten,berufserfahren,Python; JavaScript; API; Cloud,IT,72665.0,110582.0,91935.0,31.8,66.8,42.5,117,https://www.arbeitnow.com/jobs/companies/polytalent-gmbh/planer-elektrotechnik-emsdetten-288059,"Jobbeschreibung PolyTALENT vermittelt direkt an ein wachstumsstarkes Unternehmen in Emsdetten, das seine Planungskompetenz im Bereich Elektrotechnik / TGA weiter ausbaut. Gesucht wird eine fachlich starke Persönlichkeit,"
raw-0120,1970-01-01,Arbeitnow API,Valoron GmbH,Ingenieur:In  Verfahrenstechnik / Maschinenbau (w/m/d),Software & Engineering,Process Engineering,Mid-level,Garching,,Python; JavaScript; API; Cloud,Process Engineering,77632.0,115609.0,97958.0,31.8,68.7,46.0,81,https://www.arbeitnow.com/jobs/companies/valoron-gmbh/ingenieurin-verfahrenstechnik-maschinenbau-garching-169994,"Wir entwickeln thermochemische Recycling-Anlagen, die auch gemischte komplexe Abfallfraktionen (Restmüll/Hausmüll, Verbundmaterialien, etc.) stofflich recyceln können. Dazu suchen wir eine:n erfahrene:n Ingenieur:in, die"
raw-0121,1970-01-01,Arbeitnow API,K-tronik GmbH,Operativer Einkäufer (m/w/d),Software & Engineering,Sales Engineer,Mid-level,Hamburg,berufserfahren,Sales; SAP,Sales Engineer,70380.0,100986.0,85467.0,22.0,45.5,31.3,121,https://www.arbeitnow.com/jobs/companies/k-tronik-gmbh/operativer-einkaufer-hamburg-199016,"Projektbeschreibung: Zur Verstärkung unseres Expertenteams bei unserem Kunden aus der Luft-und Raumfahrt Branche suchen wir einen Operativen Einkäufer (m/w/x) in Festanstellung bei K-tronik. Wir freuen uns darauf, Sie pe"
raw-0122,1970-01-01,Arbeitnow API,Bedford Consulting,Professional Services Consultant (m/f/d),Software & Engineering,Remote,Mid-level,Düsseldorf,professional / experienced,Finance; Sales; Risk Management; SaaS,Remote; Consulting; Engineering,77225.0,114870.0,96236.0,24.0,45.5,35.8,126,https://www.arbeitnow.com/jobs/companies/bedford-consulting/professional-services-consultant-dusseldorf-138613,An exciting opportunity has opened within our Professional Services Team in the DACH region for a Professional Services Consultant role. This is a full-time position. You will directly contribute to high-quality delivery
raw-0123,1970-01-01,Arbeitnow API,Otto Golze & Söhne GmbH,Mitarbeiter/in Buchhaltung (m/w/d),Software & Engineering,Finance,Unspecified,Emmerthal,,Finance,Finance,73972.0,104973.0,88745.0,29.4,34.6,32.7,121,https://www.arbeitnow.com/jobs/companies/otto-golze-sohne-gmbh/mitarbeiter-in-buchhaltung-emmerthal-233462,Wir sind Otto Golze & Söhne – ein traditionsreiches Familienunternehmen mit über 150 Jahren Erfahrung. Unser Sortiment reicht von Türmatten über moderne Teppiche bis hin zu Naturfaser-Bodenbelägen und Badmatten. Neben de
raw-0124,1970-01-01,Arbeitnow API,Bedford Consulting,Anaplan Model Builder (m/f/d),Data & AI,Remote,Entry-level,Düsseldorf,entry,Forecasting; Onboarding; Budgeting; Power BI; Testing; Finance; Python; Design; SQL; AI,Remote; Consulting; Engineering,47181.0,69309.0,59288.0,23.5,44.4,35.0,116,https://www.arbeitnow.com/jobs/companies/bedford-consulting/anaplan-model-builder-dusseldorf-210735,An exciting opportunity has opened within our Professional Services Team in the DACH region for a Model Builder role. This is a full-time position. This role is aimed at professionals working close to business processes 
